idx,search_step,accepted,distance,ler,ler_std,W,A_leq_dplus2,A_at_d,weighted_score
190,259,1,10,0.00214,0.00014613150770513333,12,31,8,0.94275
191,260,1,10,0.0023,0.00015148375976749038,12,34,7,0.885879
196,265,1,10,0.00213,0.00014579040965864487,12,31,5,0.703611
197,266,1,10,0.00252,0.00015854572642450397,12,34,7,0.888066
198,267,1,10,0.00184,0.00013552242494611967,12,33,8,0.965511
199,268,1,10,0.00212,0.00014544850481416278,12,30,4,0.611424
203,273,1,10,0.00238,0.00015408956303375763,12,39,9,1.0887209999999998
207,277,1,10,0.00211,0.00014510578746864498,12,32,5,0.7051499999999999
208,278,1,10,0.00181,0.0001344151021061128,12,31,3,0.537624
210,280,1,10,0.00194,0.00013914940756458956,12,31,3,0.537624
212,282,1,10,0.00216,0.0001468113058847831,12,28,5,0.678582
213,283,1,10,0.00171,0.0001306557679909199,12,31,3,0.537624
214,284,1,10,0.00194,0.00013914940756458953,12,34,3,0.561924
215,285,1,10,0.00246,0.00015665161792108618,12,31,11,1.196469
217,287,1,10,0.00211,0.00014510578746864498,12,25,9,0.986985
218,288,1,10,0.00264,0.0001622669630752762,12,33,9,1.0393919999999999
223,299,1,10,0.00185,0.00013588951269173272,12,32,4,0.634185
225,301,1,10,0.00217,0.00014715001709573571,12,32,6,0.790695
226,302,1,10,0.00226,0.0001501637422665502,12,26,7,0.828369
228,304,1,10,0.00201,0.00014163262194140153,12,32,5,0.708795
229,306,1,10,0.00204,0.0001426835224750071,12,29,5,0.691056
230,307,1,10,0.00202,0.0001419837934201504,12,31,5,0.7014239999999999
231,308,1,10,0.00168,0.0001295065392921809,12,29,4,0.60624
232,309,1,10,0.00184,0.00013552242494611964,12,29,4,0.603324
233,310,1,10,0.00188,0.00013698482999382257,12,34,4,0.637263
235,312,1,10,0.00167,0.000129121174571707,12,33,5,0.7132499999999999
237,314,1,10,0.00213,0.00014579040965864484,12,32,5,0.708066
242,320,1,10,0.00183,0.000135154332771601,12,39,4,0.6770339999999999
244,322,1,10,0.00188,0.00013698482999382257,12,34,4,0.637263
249,327,1,10,0.0019,0.00013771016535062475,12,35,4,0.650466
252,333,1,10,0.00206,0.0001433798088215205,12,30,3,0.533898
253,335,1,10,0.0021,0.0001447622518514257,12,32,4,0.629811
255,338,1,10,0.00245,0.00015633367967969676,12,31,6,0.787698
257,340,1,10,0.00248,0.00015728554729355733,12,48,8,1.084095
258,341,1,10,0.00302,0.00017351973112868433,12,29,10,1.0969109999999997
260,344,1,10,0.00246,0.0001566516179210862,12,29,5,0.68814
262,346,1,10,0.00215,0.00014647180459015106,12,33,5,0.7132499999999999
265,350,1,10,0.00242,0.0001553759228991872,12,38,8,0.9928889999999999
267,353,1,10,0.00246,0.0001566516179210862,12,36,9,1.0629629999999999
272,359,1,10,0.0024,0.00015473409264410432,12,31,9,1.026108
273,360,1,10,0.00205,0.0001430320928386207,12,31,4,0.756981
274,361,1,10,0.00223,0.00014916599312489107,12,28,8,0.9199079999999998
278,365,1,10,0.00182,0.00013478522793903156,12,28,4,0.599598
285,373,1,10,0.0022,0.00014816146434952368,12,34,5,0.7213499999999999
289,378,1,10,0.00218,0.00014748794366637317,12,21,7,0.796617
290,379,1,10,0.00197,0.0001402190700792019,12,27,5,0.674856
293,383,1,10,0.00183,0.000135154332771601,12,28,4,0.601785
299,389,1,10,0.00181,0.0001344151021061128,12,30,3,0.533898
302,393,1,10,0.00197,0.0001402190700792019,12,29,4,0.60624
307,399,1,10,0.00227,0.00015049484206103167,12,35,8,0.981711
309,402,1,10,0.00198,0.00014057380129290126,12,26,7,0.831285
314,408,1,10,0.0019,0.00013771016535062475,12,33,5,0.719811
317,411,1,10,0.00189,0.00013734798012594306,12,31,2,0.45936899999999997
318,412,1,10,0.0017,0.00013027382589260637,12,31,3,0.537624
319,413,1,10,0.00215,0.00014647180459015108,12,29,6,0.7693110000000001
324,418,1,10,0.00175,0.0001321724241114498,12,31,3,0.537624
326,421,1,10,0.00201,0.00014163262194140153,12,30,5,0.692595
331,426,1,10,0.00188,0.00013698482999382257,12,34,3,0.559008
332,428,1,10,0.00206,0.0001433798088215205,12,31,3,0.537624
337,433,1,10,0.00218,0.00014748794366637317,12,38,5,0.752292
338,434,1,10,0.00165,0.0001283469506042013,12,29,4,0.605511
339,435,1,10,0.00188,0.00013698482999382257,12,29,5,0.683037
344,442,1,10,0.00193,0.00013879100701931767,12,32,7,0.868221
346,445,1,10,0.0023,0.00015148375976749038,12,28,5,0.682956
356,460,1,10,0.00212,0.00014544850481416278,12,35,6,0.814995
358,463,1,10,0.00232,0.00015213943428340544,12,28,5,0.764631
373,481,1,10,0.00204,0.0001426835224750071,12,26,4,0.584856
375,484,1,10,0.00212,0.00014544850481416278,12,33,5,0.716895
376,486,1,10,0.00194,0.00013914940756458953,12,30,7,0.8585820000000001
377,487,1,10,0.00224,0.00014949932274252955,12,33,5,0.7132499999999999
378,488,1,10,0.00162,0.00012717671854226066,12,35,3,0.562734
380,490,1,10,0.00252,0.000158545726424504,12,33,9,1.0401209999999999
384,495,1,10,0.00211,0.00014510578746864498,12,33,5,0.7132499999999999
386,497,1,10,0.00207,0.00014372667662468139,12,28,4,0.6003269999999999
388,500,1,10,0.00194,0.00013914940756458953,12,32,5,0.708066
389,501,1,10,0.00243,0.00015569583620615585,12,40,9,1.092447
391,503,1,10,0.00218,0.00014748794366637317,12,33,5,0.7132499999999999
392,504,1,10,0.00214,0.00014613150770513333,12,31,7,0.863037
393,505,1,10,0.00217,0.00014715001709573571,12,29,6,0.7729560000000001
396,509,1,10,0.00191,0.00013807139326122686,12,31,6,0.78624
399,512,1,10,0.00185,0.00013588951269173272,12,29,5,0.6852239999999999
401,514,1,10,0.00191,0.00013807139326122686,12,29,4,0.60624
402,516,1,10,0.00217,0.00014715001709573571,12,27,6,0.7567560000000001
403,518,1,10,0.00156,0.0001248031239921404,12,30,1,0.37155599999999994
404,519,1,10,0.00181,0.0001344151021061128,12,29,4,0.60624
405,521,1,10,0.00202,0.00014198379342015037,12,27,6,0.755298
407,524,1,10,0.00198,0.00014057380129290126,12,35,5,0.731637
410,527,1,10,0.00173,0.0001314162992266828,12,29,4,0.604782
411,528,1,10,0.00162,0.0001271767185422607,12,30,1,0.37155599999999994
412,529,1,10,0.00152,0.00012319516131113956,12,30,1,0.37155599999999994
415,532,1,10,0.00183,0.00013515433277160098,12,30,6,0.778869
417,534,1,10,0.00187,0.0001366207072598313,12,32,5,0.71244
418,535,1,10,0.00158,0.00012559933818272103,12,31,2,0.45936899999999997
420,537,1,10,0.00169,0.00012989075300450434,12,27,5,0.675585
421,538,1,10,0.0014,0.0001182393327340697,12,33,3,0.558198
425,542,1,10,0.00137,0.0001169673792716505,12,30,1,0.37155599999999994
427,545,1,10,0.00164,0.0001279580702131653,12,30,1,0.37155599999999994
429,547,1,10,0.00135,0.00011611162654574344,12,30,1,0.37155599999999994
433,552,1,10,0.00194,0.00013914940756458953,12,36,8,0.98325
434,553,1,10,0.00172,0.0001310365891874367,12,35,3,0.562734
436,555,1,10,0.00199,0.00014092763251391142,12,33,5,0.7139789999999999
438,557,1,10,0.00164,0.00012795807021316526,12,34,4,0.637992
446,568,1,10,0.00204,0.0001426835224750071,12,33,6,0.790776
449,572,1,10,0.00183,0.000135154332771601,12,35,3,0.562734
452,575,1,10,0.00192,0.0001384316713518851,12,30,4,0.7485839999999999
453,576,1,10,0.00195,0.0001395068801948356,12,35,3,0.562734
455,578,1,10,0.00169,0.00012989075300450434,12,35,3,0.562734
457,581,1,10,0.0022,0.00014816146434952368,12,32,7,0.871137
459,584,1,10,0.00218,0.00014748794366637317,12,32,5,0.708066
462,587,1,10,0.00211,0.00014510578746864498,12,33,7,0.879237
463,588,1,10,0.00155,0.00012440309385741824,12,27,3,0.513972
465,590,1,10,0.00242,0.0001553759228991872,12,30,7,0.862227
469,594,1,10,0.00224,0.00014949932274252955,12,29,8,0.935298
470,595,1,10,0.00168,0.00012950653929218092,12,29,4,0.605511
472,597,1,10,0.00206,0.0001433798088215205,12,27,7,0.837198
474,600,1,10,0.00241,0.00015505534309269772,12,27,8,0.9169109999999999
476,604,1,10,0.00219,0.00014782509097773362,12,36,4,0.6571079999999999
478,607,1,10,0.00207,0.00014372667662468139,12,33,7,0.880695
480,610,1,10,0.00215,0.00014647180459015108,12,36,7,0.903537
487,618,1,10,0.00141,0.00011866027053145469,12,30,1,0.37155599999999994
491,622,1,10,0.00185,0.00013588951269173272,12,32,6,0.798714
492,623,1,10,0.00201,0.00014163262194140153,12,34,4,0.64674
495,626,1,10,0.00141,0.00011866027053145469,12,30,1,0.37155599999999994
499,630,1,10,0.00196,0.00013986343202494414,12,36,8,0.986895
502,634,1,10,0.00183,0.000135154332771601,12,27,4,0.591498
506,639,1,10,0.00236,0.0001534423000524772,12,35,8,0.979524
508,641,1,10,0.00203,0.00014233409145364965,12,34,5,0.727911
510,643,1,10,0.00197,0.0001402190700792019,12,32,6,0.7936110000000001
513,646,1,10,0.00184,0.00013552242494611964,12,25,3,0.633042
520,654,1,10,0.0021,0.0001447622518514257,12,35,3,0.572211
526,663,1,10,0.00233,0.00015246620431897225,12,33,6,0.794421
527,664,1,10,0.00157,0.0001252018680175242,12,27,3,0.511785
528,665,1,10,0.00179,0.00013367175349106783,12,31,3,0.541269
537,676,1,10,0.00194,0.00013914940756458953,12,34,6,0.806895
539,678,1,10,0.00188,0.0001369848299938226,12,27,4,0.59004
541,680,1,10,0.00146,0.0001207428249971727,12,30,1,0.37155599999999994
544,683,1,10,0.00163,0.00012756799651925774,12,32,3,0.545724
545,684,1,10,0.00188,0.00013698482999382257,12,34,7,0.894627
549,688,1,10,0.00163,0.00012756799651925774,12,31,3,0.541269
550,689,1,10,0.00135,0.00011611162654574344,12,33,2,0.47338199999999997
551,690,1,10,0.0015,0.0001223832087195697,12,34,2,0.480753
552,691,1,10,0.00174,0.00013179490771261608,12,32,5,0.7095239999999999
554,693,1,10,0.00192,0.0001384316713518851,12,41,7,0.940392
555,694,1,10,0.00146,0.0001207428249971727,12,33,3,0.558198
556,695,1,10,0.00164,0.0001279580702131653,12,31,3,0.5390820000000001
557,696,1,10,0.00145,0.00012032921420502133,12,33,3,0.558198
560,699,1,10,0.00184,0.00013552242494611964,12,29,5,0.687411
563,702,1,10,0.00194,0.00013914940756458953,12,30,4,0.6165269999999999
564,703,1,10,0.00151,0.00012278986022264924,12,33,2,0.47338199999999997
566,705,1,10,0.00158,0.00012559933818272103,12,33,2,0.47338199999999997
575,714,1,10,0.00198,0.00014057380129290126,12,29,3,0.525069
576,715,1,10,0.00172,0.0001310365891874367,12,32,2,0.46965599999999996
578,718,1,10,0.00173,0.0001314162992266828,12,33,4,0.6328079999999999
580,720,1,10,0.00147,0.00012115501551887093,12,33,2,0.47338199999999997
583,723,1,10,0.00192,0.0001384316713518851,12,36,5,0.739737
586,726,1,10,0.00179,0.00013367175349106783,12,30,4,0.61434
587,728,1,10,0.00224,0.00014949932274252955,12,22,5,0.7337699999999998
589,730,1,10,0.00211,0.00014510578746864498,12,39,6,0.844479
590,731,1,10,0.00175,0.0001321724241114498,12,29,4,0.606969
591,732,1,10,0.00199,0.00014092763251391142,12,35,7,0.893979
592,733,1,10,0.00187,0.0001366207072598313,12,33,6,0.798795
593,735,1,10,0.00206,0.00014337980882152054,12,31,6,0.784053
594,736,1,10,0.00183,0.00013515433277160098,12,34,3,0.56484
596,738,1,10,0.0015,0.00012238320871956973,12,30,1,0.37155599999999994
597,740,1,10,0.00152,0.00012319516131113956,12,30,3,0.534627
598,741,1,10,0.00165,0.0001283469506042013,12,30,2,0.45345599999999997
599,742,1,10,0.00175,0.0001321724241114498,12,35,6,0.816453
600,743,1,10,0.00235,0.00015311763272103735,12,43,6,0.887085
603,746,1,10,0.00177,0.0001329242178403803,12,31,3,0.54054
604,748,1,10,0.00195,0.0001395068801948356,12,29,5,0.68814
611,757,1,10,0.00196,0.00013986343202494414,12,33,6,0.8009820000000001
612,758,1,10,0.00156,0.0001248031239921404,12,25,2,0.5324849999999999
613,759,1,10,0.00248,0.00015728554729355733,12,34,6,0.803979
614,760,1,10,0.00167,0.000129121174571707,12,28,2,0.44017199999999995
615,762,1,10,0.00156,0.0001248031239921404,12,31,2,0.46155599999999997
616,763,1,10,0.00216,0.0001468113058847831,12,30,6,0.775953
617,766,1,10,0.00159,0.0001259955465434294,12,31,2,0.46155599999999997
620,769,1,10,0.0019,0.00013771016535062475,12,26,4,0.587043
621,770,1,10,0.00189,0.00013734798012594306,12,29,6,0.7700400000000001
622,771,1,10,0.00171,0.00013065576799091994,12,35,6,0.8135370000000001
625,774,1,10,0.00175,0.0001321724241114498,12,35,4,0.6490079999999999
627,776,1,10,0.00185,0.00013588951269173272,12,33,4,0.635724
628,777,1,10,0.00203,0.00014233409145364965,12,34,4,0.646011
631,781,1,10,0.00153,0.00012359912526971082,12,33,2,0.47338199999999997
632,783,1,10,0.00266,0.0001628788178220021,12,34,7,0.89244
633,784,1,10,0.0028,0.00016709841177818592,12,30,9,1.021653
636,787,1,10,0.00148,0.0001215658002171574,12,33,2,0.47338199999999997
644,798,1,10,0.00164,0.0001279580702131653,12,31,5,0.7021529999999999
647,801,1,10,0.00197,0.0001402190700792019,12,29,5,0.68814
649,803,1,10,0.00169,0.00012989075300450434,12,31,2,0.46155599999999997
654,808,1,10,0.00139,0.00011781688252613917,12,30,1,0.37155599999999994
655,810,1,10,0.00168,0.00012950653929218092,12,31,3,0.541269
657,812,1,10,0.00185,0.00013588951269173272,12,30,5,0.699156
662,818,1,10,0.00163,0.00012756799651925774,12,30,1,0.37155599999999994
667,823,1,10,0.0016,0.0001263905049661463,12,30,1,0.37155599999999994
668,825,1,10,0.00189,0.00013734798012594306,12,29,3,0.527985
669,826,1,10,0.00217,0.00014715001709573571,12,32,7,0.872595
674,833,1,10,0.00209,0.0001444178921230872,12,35,4,0.6446339999999999
675,834,1,10,0.00164,0.0001279580702131653,12,31,3,0.5390820000000001
676,835,1,10,0.00172,0.0001310365891874367,12,31,4,0.62244
681,840,1,10,0.00184,0.00013552242494611964,12,32,3,0.546453
686,847,1,10,0.00194,0.00013914940756458953,12,27,6,0.7611300000000001
687,848,1,10,0.00162,0.00012717671854226066,12,26,3,0.5073300000000001
689,851,1,10,0.00168,0.0001295065392921809,12,29,5,0.6903269999999999
695,858,1,10,0.00172,0.0001310365891874367,12,29,2,0.4453559999999999
697,861,1,10,0.00179,0.00013367175349106783,12,32,4,0.6327269999999999
698,862,1,10,0.00196,0.00013986343202494417,12,35,6,0.8135370000000001
701,866,1,10,0.00216,0.0001468113058847831,12,41,6,0.875259
